user_id,item_id,rating,age,gender,occupation,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
889,399,3,24,0,19,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,941,3,21,0,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
823,426,4,27,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
624,405,4,19,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,367,4,53,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,173,5,27,1,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
276,1047,3,21,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
886,172,5,20,0,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
13,722,3,47,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,1018,4,17,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,132,4,50,0,7,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
11,690,4,39,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
653,371,1,31,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
357,273,5,26,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
190,245,4,30,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
21,9,5,26,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
416,628,4,20,1,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
533,300,4,43,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
569,277,2,34,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
922,449,4,29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
864,7,5,27,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
882,95,4,35,0,4,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
373,204,5,24,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
455,223,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
652,307,4,35,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
128,425,5,24,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
693,1311,1,43,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
844,45,4,22,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
233,293,4,38,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
894,462,4,47,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
682,1135,2,23,0,14,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
602,243,3,47,1,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,56,3,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
361,197,5,22,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
87,628,4,47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
53,118,4,26,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,756,1,30,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345,473,2,28,1,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
863,332,4,17,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
553,480,5,58,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
630,71,3,26,1,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
670,611,5,30,0,19,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
130,658,5,20,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
694,153,4,60,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
854,20,2,29,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
864,1425,2,27,0,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
399,399,3,25,0,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
699,307,3,44,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
798,197,2,40,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
199,989,1,30,0,20,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387,531,3,33,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
412,175,4,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,538,4,15,0,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
838,190,4,23,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
766,747,5,42,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
308,417,3,60,0,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
938,866,5,38,1,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
221,762,4,19,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
111,321,3,57,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,121,3,45,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,509,4,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,228,3,51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
622,9,4,25,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320,238,4,19,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
921,240,1,20,1,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,172,3,32,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
222,191,2,29,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
292,117,4,35,1,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,1010,3,19,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,1071,4,36,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
898,327,5,23,0,8,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
478,975,4,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
295,729,4,31,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,251,2,49,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
297,535,3,29,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
178,625,3,26,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,97,5,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
240,349,1,23,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
881,218,4,39,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500,1311,1,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,797,5,47,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
297,529,3,29,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132,137,4,24,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
551,1051,4,25,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
407,239,4,29,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
90,530,3,60,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,69,4,19,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
683,682,1,42,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
499,117,3,42,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,9,4,49,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
690,163,3,35,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,527,4,42,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
943,431,4,22,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,516,5,29,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,655,4,22,1,18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
660,748,3,26,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
868,222,3,21,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554,576,4,32,0,17,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
437,219,3,27,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,659,4,35,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
303,364,2,19,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
671,452,4,21,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,1028,3,28,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
125,49,3,30,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
771,1129,5,26,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
160,719,3,27,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100,266,2,36,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,948,2,20,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
181,274,4,26,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
415,1524,5,39,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
553,435,4,58,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
637,100,4,30,0,13,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13,53,1,47,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,276,5,51,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
704,603,5,51,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
892,143,2,36,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
880,5,3,13,0,18,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
470,276,5,24,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
922,290,4,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
918,498,4,40,0,17,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
632,485,4,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
862,181,5,25,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
480,165,5,57,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,862,3,25,0,10,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,794,4,27,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
168,257,5,48,0,13,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
922,184,3,29,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
507,1034,5,18,1,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,165,5,48,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83,452,3,40,0,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,483,4,35,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
343,100,5,43,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
283,433,4,28,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
707,712,3,56,1,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
693,9,3,43,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
655,1195,3,50,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
495,71,5,29,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
878,796,2,50,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
320,188,4,19,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
468,926,2,28,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
84,87,5,32,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315,461,4,31,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,117,3,24,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,26,3,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,334,4,19,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
592,408,5,18,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
579,289,2,32,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
327,1101,4,22,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
500,739,2,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
823,1067,4,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,591,4,26,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
188,566,5,42,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
536,87,3,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
181,886,1,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
661,199,5,28,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
711,120,2,22,1,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
472,210,5,24,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,86,3,44,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,121,4,32,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
893,928,3,25,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
40,242,4,38,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,411,3,50,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
286,14,4,27,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
622,541,2,25,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,729,4,44,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
788,614,4,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
639,1465,2,42,1,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
805,447,4,27,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
822,169,4,29,1,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415,258,4,39,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
453,552,2,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
417,122,2,27,1,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
788,754,4,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
773,475,3,20,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,12,5,38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7,483,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
178,739,4,26,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
117,117,5,20,0,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
676,174,5,30,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,55,4,22,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
398,1126,4,40,0,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
642,728,4,18,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
458,521,4,47,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
912,496,4,51,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,405,4,39,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
270,722,4,18,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,433,4,26,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74,539,3,39,0,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
305,527,5,23,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,479,4,32,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
911,93,4,37,1,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
605,827,3,33,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,268,4,32,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
67,147,3,17,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
655,605,3,50,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,188,3,26,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
450,254,3,35,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
936,137,4,24,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
912,14,5,51,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
387,91,4,33,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
727,197,3,25,0,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
630,1047,4,26,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
627,239,3,24,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
907,748,5,25,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
532,746,5,20,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360,134,5,51,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385,1449,4,36,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
535,962,4,45,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
128,132,3,24,1,11,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,273,3,47,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
92,1047,1,32,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751,479,2,24,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
425,1597,3,19,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,655,4,19,0,18,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
159,319,1,23,1,18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
314,787,2,20,1,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
707,488,4,56,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
236,478,3,44,1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
280,71,4,30,1,10,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
233,180,5,38,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14,285,5,45,0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,238,3,19,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427,681,5,51,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,451,3,35,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
338,382,5,39,1,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
659,131,4,31,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
354,433,3,29,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
851,818,2,18,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
619,651,5,17,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
206,360,1,14,1,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
506,333,4,46,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
660,1615,2,26,0,18,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,70,3,49,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
313,180,5,41,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
650,168,4,42,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,588,3,24,1,13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
279,231,2,33,0,14,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
476,85,2,28,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
611,873,3,46,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
548,471,5,51,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
617,859,3,27,1,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
608,317,5,22,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,284,4,31,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
758,571,4,27,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
433,293,3,27,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
537,1008,2,36,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370,493,5,52,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
778,54,2,34,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
917,255,3,22,1,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
450,139,5,35,1,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1052,2,20,0,18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
110,307,4,19,0,18,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
455,463,4,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,1013,3,44,0,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271,269,4,51,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,546,4,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
313,474,5,41,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
606,230,2,28,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
545,542,2,27,0,19,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
453,233,2,18,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,30,1,22,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
735,744,3,29,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
416,21,3,20,1,18,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
693,229,2,43,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
181,919,1,26,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
923,928,4,21,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
606,258,4,28,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
883,124,5,49,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
625,213,4,27,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
343,222,4,43,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
678,742,4,50,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
500,1616,4,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239,923,5,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
671,53,3,21,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56,210,5,25,0,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,655,5,29,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
416,265,5,20,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
